country,country_code,year,pathogen_drug,resistance_pct
Estonia,EE,2001,S.aureus-MRSA,5.06329113
Estonia,EE,2002,S.aureus-MRSA,1.21951219
Estonia,EE,2003,S.aureus-MRSA,4.08163265
Estonia,EE,2004,S.aureus-MRSA,4.8076923
Estonia,EE,2005,S.aureus-MRSA,2.12765957
Estonia,EE,2006,S.aureus-MRSA,3.24675324
Estonia,EE,2007,S.aureus-MRSA,8.25242718
Estonia,EE,2008,S.aureus-MRSA,4.32432432
Estonia,EE,2009,S.aureus-MRSA,3.28638497
Estonia,EE,2010,S.aureus-MRSA,0.68965517
Estonia,EE,2011,S.aureus-MRSA,1.72413793
Estonia,EE,2012,S.aureus-MRSA,7.69230769
Estonia,EE,2013,S.aureus-MRSA,3.52941176
Estonia,EE,2014,S.aureus-MRSA,3.13901345
Estonia,EE,2015,S.aureus-MRSA,3.97350993
Estonia,EE,2016,S.aureus-MRSA,3.50318471
Estonia,EE,2017,S.aureus-MRSA,2.06896551
Estonia,EE,2018,S.aureus-MRSA,3.34261838
Estonia,EE,2019,S.aureus-MRSA,3.00546448
Estonia,EE,2020,S.aureus-MRSA,2.9972752
Estonia,EE,2021,S.aureus-MRSA,1.50753768
Estonia,EE,2022,S.aureus-MRSA,2.21130221
Estonia,EE,2023,S.aureus-MRSA,2.06422018
Estonia,EE,2024,S.aureus-MRSA,3.39366515
Finland,FI,2000,S.aureus-MRSA,1.36239782
Finland,FI,2001,S.aureus-MRSA,0.8250825
Finland,FI,2002,S.aureus-MRSA,0.83217753
Finland,FI,2003,S.aureus-MRSA,1.37551581
Finland,FI,2004,S.aureus-MRSA,3.06122448
Finland,FI,2005,S.aureus-MRSA,2.9113924
Finland,FI,2006,S.aureus-MRSA,3.25112107
Finland,FI,2007,S.aureus-MRSA,1.59705159
Finland,FI,2008,S.aureus-MRSA,2.92524377
Finland,FI,2009,S.aureus-MRSA,2.45398773
Finland,FI,2010,S.aureus-MRSA,2.28519195
Finland,FI,2011,S.aureus-MRSA,3.63912054
Finland,FI,2012,S.aureus-MRSA,2.27111426
Finland,FI,2013,S.aureus-MRSA,2.08860759
Finland,FI,2014,S.aureus-MRSA,3.00382304
Finland,FI,2015,S.aureus-MRSA,2.07729468
Finland,FI,2016,S.aureus-MRSA,2.32804232
Finland,FI,2017,S.aureus-MRSA,2.09102091
Finland,FI,2018,S.aureus-MRSA,2.09026128
Finland,FI,2019,S.aureus-MRSA,2.26445612
Finland,FI,2020,S.aureus-MRSA,2.60511882
Finland,FI,2021,S.aureus-MRSA,2.60008254
Finland,FI,2022,S.aureus-MRSA,2.27460711
Finland,FI,2023,S.aureus-MRSA,2.85306704
Finland,FI,2024,S.aureus-MRSA,3.70531822
France,FR,2001,S.aureus-MRSA,33.3722287
France,FR,2002,S.aureus-MRSA,32.95249549
France,FR,2003,S.aureus-MRSA,28.8056206
France,FR,2004,S.aureus-MRSA,28.59276964
France,FR,2005,S.aureus-MRSA,27.24662647
France,FR,2006,S.aureus-MRSA,26.7417496
France,FR,2007,S.aureus-MRSA,25.78823529
France,FR,2008,S.aureus-MRSA,24.49725776
France,FR,2009,S.aureus-MRSA,22.75423728
France,FR,2010,S.aureus-MRSA,21.58880428
France,FR,2011,S.aureus-MRSA,20.12298558
France,FR,2012,S.aureus-MRSA,19.18515684
France,FR,2013,S.aureus-MRSA,17.0686798
France,FR,2014,S.aureus-MRSA,17.3778264
France,FR,2015,S.aureus-MRSA,15.71815718
France,FR,2016,S.aureus-MRSA,13.76837576
France,FR,2017,S.aureus-MRSA,12.9171817
France,FR,2018,S.aureus-MRSA,12.11067651
France,FR,2019,S.aureus-MRSA,11.62826658
France,FR,2020,S.aureus-MRSA,12.0691257
France,FR,2021,S.aureus-MRSA,11.00034674
France,FR,2022,S.aureus-MRSA,10.43470079
France,FR,2024,S.aureus-MRSA,9.90878938
Germany,DE,2000,S.aureus-MRSA,12.47191011
Germany,DE,2001,S.aureus-MRSA,15.6557377
Germany,DE,2002,S.aureus-MRSA,18.48030018
Germany,DE,2003,S.aureus-MRSA,18.28073993
Germany,DE,2004,S.aureus-MRSA,19.52983725
Germany,DE,2005,S.aureus-MRSA,21.42857142
Germany,DE,2006,S.aureus-MRSA,19.97487437
Germany,DE,2007,S.aureus-MRSA,16.2954279
Germany,DE,2008,S.aureus-MRSA,19.37557392
Germany,DE,2009,S.aureus-MRSA,18.35543766
Germany,DE,2010,S.aureus-MRSA,20.95959595
Germany,DE,2011,S.aureus-MRSA,16.1641541
Germany,DE,2012,S.aureus-MRSA,15.37261022
Germany,DE,2013,S.aureus-MRSA,13.23529411
Germany,DE,2014,S.aureus-MRSA,12.90527654
Germany,DE,2015,S.aureus-MRSA,11.53386454
Germany,DE,2016,S.aureus-MRSA,10.16622744
Germany,DE,2017,S.aureus-MRSA,9.07221206
Germany,DE,2018,S.aureus-MRSA,7.65229065
Germany,DE,2019,S.aureus-MRSA,6.68619246
Germany,DE,2020,S.aureus-MRSA,5.54515838
Germany,DE,2021,S.aureus-MRSA,4.86199037
Germany,DE,2022,S.aureus-MRSA,3.98454862
Germany,DE,2023,S.aureus-MRSA,4.40782914
Germany,DE,2024,S.aureus-MRSA,4.24080043
Greece,EL,2000,S.aureus-MRSA,49.72677595
Greece,EL,2001,S.aureus-MRSA,39.88919667
Greece,EL,2002,S.aureus-MRSA,44.02173913
Greece,EL,2003,S.aureus-MRSA,45.19519519
Greece,EL,2004,S.aureus-MRSA,44.33497536
Greece,EL,2005,S.aureus-MRSA,41.99706314
Greece,EL,2006,S.aureus-MRSA,42.6150121
Greece,EL,2007,S.aureus-MRSA,48.01488833
Greece,EL,2008,S.aureus-MRSA,40.62863795
Greece,EL,2009,S.aureus-MRSA,40.36144578
Greece,EL,2010,S.aureus-MRSA,39.21568627
Greece,EL,2011,S.aureus-MRSA,39.15816326
Greece,EL,2012,S.aureus-MRSA,40.98173515
Greece,EL,2013,S.aureus-MRSA,40.29062087
Greece,EL,2014,S.aureus-MRSA,37.05035971
Greece,EL,2015,S.aureus-MRSA,39.37908496
Greece,EL,2016,S.aureus-MRSA,38.81064162
Greece,EL,2017,S.aureus-MRSA,38.44282238
Greece,EL,2018,S.aureus-MRSA,36.37387387
Greece,EL,2019,S.aureus-MRSA,37.64705882
Greece,EL,2020,S.aureus-MRSA,40.17857142
Greece,EL,2021,S.aureus-MRSA,41.85248713
Greece,EL,2022,S.aureus-MRSA,38.99782135
Greece,EL,2023,S.aureus-MRSA,41.23434704
Greece,EL,2024,S.aureus-MRSA,40.5377456
Hungary,HU,2001,S.aureus-MRSA,4.65116279
Hungary,HU,2002,S.aureus-MRSA,8.95883777
Hungary,HU,2003,S.aureus-MRSA,14.91841491
Hungary,HU,2004,S.aureus-MRSA,16.66666666
Hungary,HU,2005,S.aureus-MRSA,19.85226223
Hungary,HU,2006,S.aureus-MRSA,25.11091393
Hungary,HU,2007,S.aureus-MRSA,23.26939115
Hungary,HU,2008,S.aureus-MRSA,22.52328535
Hungary,HU,2009,S.aureus-MRSA,29.02621722
Hungary,HU,2010,S.aureus-MRSA,30.22875816
Hungary,HU,2011,S.aureus-MRSA,26.21107266
Hungary,HU,2012,S.aureus-MRSA,24.84689413
Hungary,HU,2013,S.aureus-MRSA,24.0
Hungary,HU,2014,S.aureus-MRSA,23.06489444
Hungary,HU,2015,S.aureus-MRSA,24.65392221
Hungary,HU,2016,S.aureus-MRSA,25.17985611
Hungary,HU,2017,S.aureus-MRSA,23.62707535
Hungary,HU,2018,S.aureus-MRSA,23.12608948
Hungary,HU,2019,S.aureus-MRSA,19.37367303
Hungary,HU,2020,S.aureus-MRSA,20.95175148
Hungary,HU,2021,S.aureus-MRSA,19.28783382
Hungary,HU,2022,S.aureus-MRSA,20.89768339
Hungary,HU,2023,S.aureus-MRSA,20.6607495
Hungary,HU,2024,S.aureus-MRSA,17.28675136
Iceland,IS,2000,S.aureus-MRSA,2.5
Iceland,IS,2001,S.aureus-MRSA,0.0
Iceland,IS,2002,S.aureus-MRSA,0.0
Iceland,IS,2003,S.aureus-MRSA,0.0
Iceland,IS,2004,S.aureus-MRSA,0.0
Iceland,IS,2005,S.aureus-MRSA,0.0
Iceland,IS,2006,S.aureus-MRSA,0.0
Iceland,IS,2007,S.aureus-MRSA,0.0
Iceland,IS,2008,S.aureus-MRSA,1.58730158
Iceland,IS,2009,S.aureus-MRSA,0.0
Iceland,IS,2010,S.aureus-MRSA,1.53846153
Iceland,IS,2011,S.aureus-MRSA,2.8169014
Iceland,IS,2012,S.aureus-MRSA,1.72413793
Iceland,IS,2013,S.aureus-MRSA,0.0
Iceland,IS,2014,S.aureus-MRSA,3.27868852
Iceland,IS,2015,S.aureus-MRSA,0.0
Iceland,IS,2016,S.aureus-MRSA,1.31578947
Iceland,IS,2017,S.aureus-MRSA,1.44927536
Iceland,IS,2018,S.aureus-MRSA,0.0
Iceland,IS,2019,S.aureus-MRSA,5.78512396
Iceland,IS,2020,S.aureus-MRSA,5.17241379
Iceland,IS,2021,S.aureus-MRSA,1.05263157
Iceland,IS,2022,S.aureus-MRSA,2.77777777
Iceland,IS,2023,S.aureus-MRSA,6.20155038
Iceland,IS,2024,S.aureus-MRSA,5.59440559
Ireland,IE,2000,S.aureus-MRSA,37.96477495
Ireland,IE,2001,S.aureus-MRSA,42.61275272
Ireland,IE,2002,S.aureus-MRSA,42.48496993
Ireland,IE,2003,S.aureus-MRSA,42.23826714
Ireland,IE,2004,S.aureus-MRSA,41.44634525
Ireland,IE,2005,S.aureus-MRSA,41.76470588
Ireland,IE,2006,S.aureus-MRSA,42.31625835
Ireland,IE,2007,S.aureus-MRSA,38.06306306
Ireland,IE,2008,S.aureus-MRSA,33.09178743
Ireland,IE,2009,S.aureus-MRSA,26.80412371
Ireland,IE,2010,S.aureus-MRSA,23.86081193
Ireland,IE,2011,S.aureus-MRSA,23.74645222
Ireland,IE,2012,S.aureus-MRSA,22.63969171
Ireland,IE,2013,S.aureus-MRSA,19.9251637
Ireland,IE,2014,S.aureus-MRSA,19.44186046
Ireland,IE,2015,S.aureus-MRSA,18.07000946
Ireland,IE,2016,S.aureus-MRSA,14.34820647
Ireland,IE,2017,S.aureus-MRSA,16.31578947
Ireland,IE,2018,S.aureus-MRSA,12.37373737
Ireland,IE,2019,S.aureus-MRSA,12.56544502
Ireland,IE,2020,S.aureus-MRSA,11.62109375
Ireland,IE,2021,S.aureus-MRSA,10.63478977
Ireland,IE,2022,S.aureus-MRSA,10.44142614
Ireland,IE,2023,S.aureus-MRSA,9.66183574
Ireland,IE,2024,S.aureus-MRSA,11.03773584
Italy,IT,2000,S.aureus-MRSA,44.25531914
Italy,IT,2001,S.aureus-MRSA,41.00119189
Italy,IT,2002,S.aureus-MRSA,38.19806403
Italy,IT,2003,S.aureus-MRSA,39.38566552
Italy,IT,2004,S.aureus-MRSA,39.78671041
Italy,IT,2005,S.aureus-MRSA,37.10691823
Italy,IT,2006,S.aureus-MRSA,38.49637681
Italy,IT,2007,S.aureus-MRSA,33.71104815
Italy,IT,2008,S.aureus-MRSA,33.65591397
Italy,IT,2009,S.aureus-MRSA,37.42331288
Italy,IT,2010,S.aureus-MRSA,36.5232163
Italy,IT,2011,S.aureus-MRSA,38.22363203
Italy,IT,2012,S.aureus-MRSA,35.20782396
Italy,IT,2013,S.aureus-MRSA,35.83959899
Italy,IT,2014,S.aureus-MRSA,33.55201499
Italy,IT,2015,S.aureus-MRSA,34.1
Italy,IT,2016,S.aureus-MRSA,33.57933579
Italy,IT,2017,S.aureus-MRSA,33.89028125
Italy,IT,2018,S.aureus-MRSA,33.98281495
Italy,IT,2019,S.aureus-MRSA,34.31463691
Italy,IT,2020,S.aureus-MRSA,33.54389819
Italy,IT,2021,S.aureus-MRSA,30.54778746
Italy,IT,2022,S.aureus-MRSA,29.94378424
Italy,IT,2023,S.aureus-MRSA,26.57455228
Italy,IT,2024,S.aureus-MRSA,25.69594469
Latvia,LV,2004,S.aureus-MRSA,25.28735632
Latvia,LV,2005,S.aureus-MRSA,19.84126984
Latvia,LV,2006,S.aureus-MRSA,18.60465116
Latvia,LV,2007,S.aureus-MRSA,7.69230769
Latvia,LV,2008,S.aureus-MRSA,12.19512195
Latvia,LV,2009,S.aureus-MRSA,8.60215053
Latvia,LV,2010,S.aureus-MRSA,13.72549019
Latvia,LV,2011,S.aureus-MRSA,9.89583333
Latvia,LV,2012,S.aureus-MRSA,9.00473933
Latvia,LV,2013,S.aureus-MRSA,6.97674418
Latvia,LV,2014,S.aureus-MRSA,8.18181818
Latvia,LV,2015,S.aureus-MRSA,5.57768924
Latvia,LV,2016,S.aureus-MRSA,4.22535211
Latvia,LV,2017,S.aureus-MRSA,5.71428571
Latvia,LV,2018,S.aureus-MRSA,5.71428571
Latvia,LV,2019,S.aureus-MRSA,7.8384798
Latvia,LV,2020,S.aureus-MRSA,9.34844192
Latvia,LV,2021,S.aureus-MRSA,5.25164113
Latvia,LV,2022,S.aureus-MRSA,7.21247563
Latvia,LV,2023,S.aureus-MRSA,5.38793103
Latvia,LV,2024,S.aureus-MRSA,6.9327731
Liechtenstein,LI,2022,S.aureus-MRSA,
Liechtenstein,LI,2023,S.aureus-MRSA,
Liechtenstein,LI,2024,S.aureus-MRSA,
Lithuania,LT,2006,S.aureus-MRSA,11.9760479
Lithuania,LT,2007,S.aureus-MRSA,8.75
Lithuania,LT,2008,S.aureus-MRSA,10.7913669
Lithuania,LT,2009,S.aureus-MRSA,11.02362204
Lithuania,LT,2010,S.aureus-MRSA,14.11764705
Lithuania,LT,2011,S.aureus-MRSA,5.39568345
Lithuania,LT,2012,S.aureus-MRSA,8.66873065
Lithuania,LT,2013,S.aureus-MRSA,10.11235955
Lithuania,LT,2014,S.aureus-MRSA,7.31070496
Lithuania,LT,2015,S.aureus-MRSA,9.04255319
Lithuania,LT,2016,S.aureus-MRSA,11.5308151
Lithuania,LT,2017,S.aureus-MRSA,8.75486381
Lithuania,LT,2018,S.aureus-MRSA,8.39363241
Lithuania,LT,2019,S.aureus-MRSA,9.29878048
Lithuania,LT,2020,S.aureus-MRSA,9.80113636
Lithuania,LT,2021,S.aureus-MRSA,8.98123324
Lithuania,LT,2022,S.aureus-MRSA,9.42028985
Lithuania,LT,2023,S.aureus-MRSA,8.6100861
Lithuania,LT,2024,S.aureus-MRSA,10.01076426
Luxembourg,LU,2000,S.aureus-MRSA,17.91044776
Luxembourg,LU,2001,S.aureus-MRSA,20.0
Luxembourg,LU,2002,S.aureus-MRSA,14.7368421
Luxembourg,LU,2003,S.aureus-MRSA,21.05263157
Luxembourg,LU,2004,S.aureus-MRSA,15.625
Luxembourg,LU,2005,S.aureus-MRSA,13.25301204
Luxembourg,LU,2006,S.aureus-MRSA,19.48051948
Luxembourg,LU,2007,S.aureus-MRSA,20.0
Luxembourg,LU,2008,S.aureus-MRSA,9.4017094
Luxembourg,LU,2009,S.aureus-MRSA,13.27433628
Luxembourg,LU,2010,S.aureus-MRSA,16.54135338
Luxembourg,LU,2011,S.aureus-MRSA,20.47244094
Luxembourg,LU,2012,S.aureus-MRSA,16.03053435
Luxembourg,LU,2013,S.aureus-MRSA,8.88888888
Luxembourg,LU,2014,S.aureus-MRSA,12.0
Luxembourg,LU,2015,S.aureus-MRSA,8.88888888
Luxembourg,LU,2016,S.aureus-MRSA,9.62566844
Luxembourg,LU,2017,S.aureus-MRSA,9.5
Luxembourg,LU,2018,S.aureus-MRSA,7.73480662
Luxembourg,LU,2019,S.aureus-MRSA,6.22009569
Luxembourg,LU,2020,S.aureus-MRSA,3.07692307
Luxembourg,LU,2021,S.aureus-MRSA,5.52763819
Luxembourg,LU,2022,S.aureus-MRSA,4.68085106
Luxembourg,LU,2023,S.aureus-MRSA,5.78947368
Luxembourg,LU,2024,S.aureus-MRSA,5.12820512
Malta,MT,2000,S.aureus-MRSA,35.52631578
Malta,MT,2001,S.aureus-MRSA,53.65853658
Malta,MT,2002,S.aureus-MRSA,42.52873563
Malta,MT,2003,S.aureus-MRSA,42.97520661
Malta,MT,2004,S.aureus-MRSA,56.38297872
Malta,MT,2005,S.aureus-MRSA,55.84415584
Malta,MT,2006,S.aureus-MRSA,66.66666666
Malta,MT,2007,S.aureus-MRSA,52.38095238
Malta,MT,2008,S.aureus-MRSA,51.85185185
Malta,MT,2009,S.aureus-MRSA,58.82352941
Malta,MT,2010,S.aureus-MRSA,48.14814814
Malta,MT,2011,S.aureus-MRSA,49.23076923
Malta,MT,2012,S.aureus-MRSA,47.52475247
Malta,MT,2013,S.aureus-MRSA,53.7735849
Malta,MT,2014,S.aureus-MRSA,43.58974358
Malta,MT,2015,S.aureus-MRSA,49.42528735
Malta,MT,2016,S.aureus-MRSA,37.11340206
Malta,MT,2017,S.aureus-MRSA,42.10526315
Malta,MT,2018,S.aureus-MRSA,36.36363636
Malta,MT,2019,S.aureus-MRSA,24.0
Malta,MT,2020,S.aureus-MRSA,19.56521739
Malta,MT,2021,S.aureus-MRSA,20.38834951
Malta,MT,2022,S.aureus-MRSA,18.96551724
Malta,MT,2023,S.aureus-MRSA,14.54545454
Malta,MT,2024,S.aureus-MRSA,15.23809523
Netherlands,NL,2000,S.aureus-MRSA,0.26954177
Netherlands,NL,2001,S.aureus-MRSA,0.5658852
Netherlands,NL,2002,S.aureus-MRSA,0.94466936
Netherlands,NL,2003,S.aureus-MRSA,1.027146
Netherlands,NL,2004,S.aureus-MRSA,1.12275449
Netherlands,NL,2005,S.aureus-MRSA,0.92395167
Netherlands,NL,2006,S.aureus-MRSA,1.10091743
Netherlands,NL,2007,S.aureus-MRSA,1.4295439
Netherlands,NL,2008,S.aureus-MRSA,1.67286245
Netherlands,NL,2009,S.aureus-MRSA,1.25603864
Netherlands,NL,2010,S.aureus-MRSA,1.43949617
Netherlands,NL,2011,S.aureus-MRSA,1.625239
Netherlands,NL,2012,S.aureus-MRSA,1.27360562
Netherlands,NL,2013,S.aureus-MRSA,1.50324564
Netherlands,NL,2014,S.aureus-MRSA,0.93328724
Netherlands,NL,2015,S.aureus-MRSA,1.55234657
Netherlands,NL,2016,S.aureus-MRSA,1.18382111
Netherlands,NL,2017,S.aureus-MRSA,1.57635467
Netherlands,NL,2018,S.aureus-MRSA,1.20583286
Netherlands,NL,2019,S.aureus-MRSA,1.49022042
Netherlands,NL,2020,S.aureus-MRSA,1.48800485
Netherlands,NL,2021,S.aureus-MRSA,1.51655834
Netherlands,NL,2022,S.aureus-MRSA,1.88417844
Netherlands,NL,2023,S.aureus-MRSA,1.76517785
Netherlands,NL,2024,S.aureus-MRSA,2.02219482
Norway,NO,2000,S.aureus-MRSA,0.0
Norway,NO,2001,S.aureus-MRSA,0.486618
Norway,NO,2002,S.aureus-MRSA,0.19920318
Norway,NO,2003,S.aureus-MRSA,0.39682539
Norway,NO,2004,S.aureus-MRSA,0.77669902
Norway,NO,2005,S.aureus-MRSA,0.5444646
Norway,NO,2006,S.aureus-MRSA,0.13623978
Norway,NO,2007,S.aureus-MRSA,0.12658227
Norway,NO,2008,S.aureus-MRSA,0.59808612
Norway,NO,2009,S.aureus-MRSA,0.33076074
Norway,NO,2010,S.aureus-MRSA,0.66857688
Norway,NO,2011,S.aureus-MRSA,0.32706459
Norway,NO,2012,S.aureus-MRSA,1.25874125
Norway,NO,2013,S.aureus-MRSA,0.67888662
Norway,NO,2014,S.aureus-MRSA,1.03626943
Norway,NO,2015,S.aureus-MRSA,1.10116999
Norway,NO,2016,S.aureus-MRSA,1.17403314
Norway,NO,2017,S.aureus-MRSA,0.95759233
Norway,NO,2018,S.aureus-MRSA,0.90497737
Norway,NO,2019,S.aureus-MRSA,1.03406326
Norway,NO,2020,S.aureus-MRSA,1.61082474
Norway,NO,2021,S.aureus-MRSA,0.91575091
Norway,NO,2022,S.aureus-MRSA,1.11358574
Norway,NO,2023,S.aureus-MRSA,1.92532088
Norway,NO,2024,S.aureus-MRSA,2.05949656
Poland,PL,2001,S.aureus-MRSA,15.23178807
Poland,PL,2002,S.aureus-MRSA,23.11827956
Poland,PL,2003,S.aureus-MRSA,19.27710843
Poland,PL,2004,S.aureus-MRSA,19.46564885
Poland,PL,2005,S.aureus-MRSA,24.24242424
Poland,PL,2006,S.aureus-MRSA,19.54022988
Poland,PL,2007,S.aureus-MRSA,15.13513513
Poland,PL,2008,S.aureus-MRSA,12.12121212
Poland,PL,2009,S.aureus-MRSA,20.15810276
Poland,PL,2010,S.aureus-MRSA,13.11787072
Poland,PL,2011,S.aureus-MRSA,19.41860465
Poland,PL,2012,S.aureus-MRSA,14.43167305
Poland,PL,2013,S.aureus-MRSA,16.01615074
Poland,PL,2014,S.aureus-MRSA,22.24489795
Poland,PL,2015,S.aureus-MRSA,15.76200417
Poland,PL,2016,S.aureus-MRSA,16.36568848
Poland,PL,2017,S.aureus-MRSA,15.1800554
Poland,PL,2018,S.aureus-MRSA,15.87544665
Poland,PL,2019,S.aureus-MRSA,14.93753394
Poland,PL,2020,S.aureus-MRSA,13.84159881
Poland,PL,2021,S.aureus-MRSA,16.4726426
Poland,PL,2022,S.aureus-MRSA,13.25
Poland,PL,2023,S.aureus-MRSA,13.92729134
Poland,PL,2024,S.aureus-MRSA,10.75407026
Portugal,PT,2000,S.aureus-MRSA,25.16556291
Portugal,PT,2001,S.aureus-MRSA,31.86180422
Portugal,PT,2002,S.aureus-MRSA,38.12154696
Portugal,PT,2003,S.aureus-MRSA,45.49854791
Portugal,PT,2004,S.aureus-MRSA,46.09595484
Portugal,PT,2005,S.aureus-MRSA,46.57415437
Portugal,PT,2006,S.aureus-MRSA,48.08575803
Portugal,PT,2007,S.aureus-MRSA,48.37310195
Portugal,PT,2008,S.aureus-MRSA,52.89203084
Portugal,PT,2009,S.aureus-MRSA,48.84868421
Portugal,PT,2010,S.aureus-MRSA,53.33741579
Portugal,PT,2011,S.aureus-MRSA,54.55241009
Portugal,PT,2012,S.aureus-MRSA,53.81443298
Portugal,PT,2013,S.aureus-MRSA,46.77824267
Portugal,PT,2014,S.aureus-MRSA,47.44754149
Portugal,PT,2015,S.aureus-MRSA,46.83614258
Portugal,PT,2016,S.aureus-MRSA,43.57266936
Portugal,PT,2017,S.aureus-MRSA,39.16309012
Portugal,PT,2018,S.aureus-MRSA,38.0839895
Portugal,PT,2019,S.aureus-MRSA,34.76263399
Portugal,PT,2020,S.aureus-MRSA,29.67565929
Portugal,PT,2021,S.aureus-MRSA,25.13052558
Portugal,PT,2022,S.aureus-MRSA,24.97178329
Portugal,PT,2023,S.aureus-MRSA,23.08160779
Portugal,PT,2024,S.aureus-MRSA,23.80555555
Romania,RO,2002,S.aureus-MRSA,36.25
Romania,RO,2003,S.aureus-MRSA,45.88235294
Romania,RO,2004,S.aureus-MRSA,70.52631578
Romania,RO,2005,S.aureus-MRSA,58.69565217
Romania,RO,2006,S.aureus-MRSA,53.01204819
Romania,RO,2007,S.aureus-MRSA,26.19047619
Romania,RO,2008,S.aureus-MRSA,33.33333333
Romania,RO,2009,S.aureus-MRSA,34.04255319
Romania,RO,2010,S.aureus-MRSA,39.13043478
Romania,RO,2011,S.aureus-MRSA,49.5412844
Romania,RO,2012,S.aureus-MRSA,53.27510917
Romania,RO,2013,S.aureus-MRSA,64.49086161
Romania,RO,2014,S.aureus-MRSA,56.01265822
Romania,RO,2015,S.aureus-MRSA,57.23905723
Romania,RO,2016,S.aureus-MRSA,50.73375262
Romania,RO,2017,S.aureus-MRSA,45.36489151
Romania,RO,2018,S.aureus-MRSA,43.0
Romania,RO,2019,S.aureus-MRSA,46.88
Romania,RO,2020,S.aureus-MRSA,47.29064039
Romania,RO,2021,S.aureus-MRSA,40.9978308
Romania,RO,2022,S.aureus-MRSA,38.92617449
Romania,RO,2023,S.aureus-MRSA,39.38992042
Romania,RO,2024,S.aureus-MRSA,36.82664054
Slovakia,SK,2001,S.aureus-MRSA,5.4054054
Slovakia,SK,2002,S.aureus-MRSA,8.49420849
Slovakia,SK,2003,S.aureus-MRSA,12.6394052
Slovakia,SK,2004,S.aureus-MRSA,19.03114186
Slovakia,SK,2005,S.aureus-MRSA,19.04761904
Slovakia,SK,2011,S.aureus-MRSA,26.14840989
Slovakia,SK,2012,S.aureus-MRSA,24.05063291
Slovakia,SK,2013,S.aureus-MRSA,48.36956521
Slovakia,SK,2014,S.aureus-MRSA,27.96875
Slovakia,SK,2015,S.aureus-MRSA,28.1303602
Slovakia,SK,2016,S.aureus-MRSA,27.14535901
Slovakia,SK,2017,S.aureus-MRSA,29.20065252
Slovakia,SK,2018,S.aureus-MRSA,26.55737704
Slovakia,SK,2019,S.aureus-MRSA,27.17584369
Slovakia,SK,2020,S.aureus-MRSA,24.81481481
Slovakia,SK,2021,S.aureus-MRSA,22.33676975
Slovakia,SK,2022,S.aureus-MRSA,17.99307958
Slovakia,SK,2023,S.aureus-MRSA,14.42307692
Slovakia,SK,2024,S.aureus-MRSA,19.26229508
Slovenia,SI,2000,S.aureus-MRSA,21.05263157
Slovenia,SI,2001,S.aureus-MRSA,19.62962962
Slovenia,SI,2002,S.aureus-MRSA,13.76811594
Slovenia,SI,2003,S.aureus-MRSA,12.7090301
Slovenia,SI,2004,S.aureus-MRSA,11.81556195
Slovenia,SI,2005,S.aureus-MRSA,10.31518624
Slovenia,SI,2006,S.aureus-MRSA,7.12328767
Slovenia,SI,2007,S.aureus-MRSA,8.29383886
Slovenia,SI,2008,S.aureus-MRSA,7.17703349
Slovenia,SI,2009,S.aureus-MRSA,9.55414012
Slovenia,SI,2010,S.aureus-MRSA,11.97478991
Slovenia,SI,2011,S.aureus-MRSA,7.11206896
Slovenia,SI,2012,S.aureus-MRSA,10.33707865
Slovenia,SI,2013,S.aureus-MRSA,9.03225806
Slovenia,SI,2014,S.aureus-MRSA,13.13131313
Slovenia,SI,2015,S.aureus-MRSA,9.16179337
Slovenia,SI,2016,S.aureus-MRSA,11.04868913
Slovenia,SI,2017,S.aureus-MRSA,9.02777777
Slovenia,SI,2018,S.aureus-MRSA,11.71617161
Slovenia,SI,2019,S.aureus-MRSA,7.46951219
Slovenia,SI,2020,S.aureus-MRSA,9.84528832
Slovenia,SI,2021,S.aureus-MRSA,7.8125
Slovenia,SI,2022,S.aureus-MRSA,8.69565217
Slovenia,SI,2023,S.aureus-MRSA,10.10401188
Slovenia,SI,2024,S.aureus-MRSA,8.70206489
Spain,ES,2000,S.aureus-MRSA,29.40490081
Spain,ES,2001,S.aureus-MRSA,24.44678609
Spain,ES,2002,S.aureus-MRSA,23.32775919
Spain,ES,2003,S.aureus-MRSA,24.01150251
Spain,ES,2004,S.aureus-MRSA,26.27785058
Spain,ES,2005,S.aureus-MRSA,27.07554225
Spain,ES,2006,S.aureus-MRSA,25.21915037
Spain,ES,2007,S.aureus-MRSA,25.45676004
Spain,ES,2008,S.aureus-MRSA,26.69322709
Spain,ES,2009,S.aureus-MRSA,25.94752186
Spain,ES,2010,S.aureus-MRSA,25.32729103
Spain,ES,2011,S.aureus-MRSA,22.46153846
Spain,ES,2012,S.aureus-MRSA,24.2759347
Spain,ES,2013,S.aureus-MRSA,22.56612267
Spain,ES,2014,S.aureus-MRSA,21.66666666
Spain,ES,2015,S.aureus-MRSA,25.2920264
Spain,ES,2016,S.aureus-MRSA,25.80976863
Spain,ES,2017,S.aureus-MRSA,25.21551724
Spain,ES,2018,S.aureus-MRSA,24.67266775
Spain,ES,2019,S.aureus-MRSA,23.31243083
Spain,ES,2020,S.aureus-MRSA,23.08690012
Spain,ES,2021,S.aureus-MRSA,27.37341772
Spain,ES,2022,S.aureus-MRSA,25.70632709
Spain,ES,2023,S.aureus-MRSA,25.88446036
Spain,ES,2024,S.aureus-MRSA,23.68647717
Sweden,SE,2000,S.aureus-MRSA,0.60893098
