Year,Country,atc_level,Name,ddd,Percent
2018,Ireland,J01D,Other beta-lactam antibacterials,1.331,0.059624261772849
2018,Ireland,J01E,Sulfonamides and trimethoprim,1.079,0.0483378596765072
2018,Ireland,J01F,"Macrolides, lincosamides and streptogramins",4.255,0.1906171305031627
2018,Ireland,J01G,Aminoglycoside antibacterials,0.1,0.0044735242636141
2018,Ireland,J01M,Quinolone antibacterials,0.859,0.0384714753916517
2018,Ireland,J01R,Combinations of antibacterials,0.0,0.0
2018,Ireland,J01X,Other antibacterials,1.547,0.0692956775270679
2019,Ireland,J01A,Tetracyclines,3.012,0.1330930138166414
2019,Ireland,J01B,Amphenicols,0.001,3.93290290877941e-06
2019,Ireland,J01C,"Beta-lactam antibacterials, penicillins",10.831,0.4786140008250258
2019,Ireland,J01D,Other beta-lactam antibacterials,1.367,0.0603870285791681
2019,Ireland,J01E,Sulfonamides and trimethoprim,1.061,0.0468452042557544
2019,Ireland,J01F,"Macrolides, lincosamides and streptogramins",4.056,0.1792087308676978
2019,Ireland,J01G,Aminoglycoside antibacterials,0.105,0.0045972983608411
2019,Ireland,J01M,Quinolone antibacterials,0.622,0.0274596164889384
2019,Ireland,J01R,Combinations of antibacterials,0.0,0.0
2019,Ireland,J01X,Other antibacterials,1.58,0.0697911739030238
2020,Ireland,J01A,Tetracyclines,2.993,0.162698639682742
2020,Ireland,J01B,Amphenicols,0.001,1.033080768646891e-06
2020,Ireland,J01C,"Beta-lactam antibacterials, penicillins",7.959,0.4327494868307213
2020,Ireland,J01D,Other beta-lactam antibacterials,1.152,0.0626063801328346
2020,Ireland,J01E,Sulfonamides and trimethoprim,1.102,0.059885734742267
2020,Ireland,J01F,"Macrolides, lincosamides and streptogramins",3.082,0.1675672231093426
2020,Ireland,J01G,Aminoglycoside antibacterials,0.078,0.004193818566658
2020,Ireland,J01M,Quinolone antibacterials,0.473,0.0257106616980194
2020,Ireland,J01R,Combinations of antibacterials,0.0,0.0
2020,Ireland,J01X,Other antibacterials,1.556,0.0845870221566463
2021,Ireland,J01A,Tetracyclines,2.97,0.1688325568449528
2021,Ireland,J01B,Amphenicols,0.001,2.728776034797352e-06
2021,Ireland,J01C,"Beta-lactam antibacterials, penicillins",7.842,0.4457807551250962
2021,Ireland,J01D,Other beta-lactam antibacterials,1.146,0.0650995002701488
2021,Ireland,J01E,Sulfonamides and trimethoprim,1.007,0.0572143039710968
2021,Ireland,J01F,"Macrolides, lincosamides and streptogramins",2.626,0.1492386942260918
2021,Ireland,J01G,Aminoglycoside antibacterials,0.071,0.0040217042297847
2021,Ireland,J01M,Quinolone antibacterials,0.422,0.0239477953308822
2021,Ireland,J01R,Combinations of antibacterials,0.0,0.0
2021,Ireland,J01X,Other antibacterials,1.511,0.0858619612259117
2022,Ireland,J01A,Tetracyclines,3.802,0.1673368335797558
2022,Ireland,J01B,Amphenicols,0.001,2.201117516167429e-06
2022,Ireland,J01C,"Beta-lactam antibacterials, penicillins",10.976,0.4831620232918734
2022,Ireland,J01D,Other beta-lactam antibacterials,1.521,0.0669361157337024
2022,Ireland,J01E,Sulfonamides and trimethoprim,0.934,0.0411019516252479
2022,Ireland,J01F,"Macrolides, lincosamides and streptogramins",3.466,0.1525711209684002
2022,Ireland,J01G,Aminoglycoside antibacterials,0.071,0.00309050105975
2022,Ireland,J01M,Quinolone antibacterials,0.44,0.0193511246433859
2022,Ireland,J01R,Combinations of antibacterials,0.0,0.0
2022,Ireland,J01X,Other antibacterials,1.51,0.0664481279803681
2023,Ireland,J01A,Tetracyclines,3.995,0.1781500937075546
2023,Ireland,J01B,Amphenicols,0.001,2.274455210000895e-06
2023,Ireland,J01C,"Beta-lactam antibacterials, penicillins",11.375,0.5072678209363334
2023,Ireland,J01D,Other beta-lactam antibacterials,0.769,0.0342925409642762
2023,Ireland,J01E,Sulfonamides and trimethoprim,0.9530000000000002,0.0424878490575192
2023,Ireland,J01F,"Macrolides, lincosamides and streptogramins",3.296,0.1469628976595053
2023,Ireland,J01G,Aminoglycoside antibacterials,0.071,0.0031315680468833
2023,Ireland,J01M,Quinolone antibacterials,0.431,0.0192009508828275
2023,Ireland,J01R,Combinations of antibacterials,0.0,0.0
2023,Ireland,J01X,Other antibacterials,1.537,0.0685040042898901
2024,Ireland,J01A,Tetracyclines,4.265,0.1856819680700779
2024,Ireland,J01B,Amphenicols,0.001,4.354052571440315e-07
2024,Ireland,J01C,"Beta-lactam antibacterials, penicillins",11.33,0.4933118051557991
2024,Ireland,J01D,Other beta-lactam antibacterials,1.116,0.0485754650269653
2024,Ireland,J01E,Sulfonamides and trimethoprim,0.886,0.0385340619056582
2024,Ireland,J01F,"Macrolides, lincosamides and streptogramins",3.505,0.1525724461010743
2024,Ireland,J01G,Aminoglycoside antibacterials,0.077,0.0033360750802375
2024,Ireland,J01M,Quinolone antibacterials,0.395,0.0171771727995891
2024,Ireland,J01R,Combinations of antibacterials,0.0,0.0
2024,Ireland,J01X,Other antibacterials,1.397,0.0608105704553411
2005,Italy,J01A,Tetracyclines,0.473,0.0212200907196744
2005,Italy,J01B,Amphenicols,0.066,0.0029484658278469
2005,Italy,J01C,"Beta-lactam antibacterials, penicillins",8.952,0.4023483902655727
2005,Italy,J01D,Other beta-lactam antibacterials,3.135,0.1409025170255575
2005,Italy,J01E,Sulfonamides and trimethoprim,0.595,0.0267388064954071
2005,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.997,0.224568633889635
2005,Italy,J01G,Aminoglycoside antibacterials,0.058,0.0025969025939721
2005,Italy,J01M,Quinolone antibacterials,3.331,0.1496687206433239
2005,Italy,J01R,Combinations of antibacterials,0.0,0.0
2005,Italy,J01X,Other antibacterials,0.646,0.0290074725390101
2007,Italy,J01A,Tetracyclines,0.512,0.02104423187603
2007,Italy,J01B,Amphenicols,0.073,0.0029727020810025
2007,Italy,J01C,"Beta-lactam antibacterials, penicillins",10.523,0.4330481307850639
2007,Italy,J01D,Other beta-lactam antibacterials,2.946,0.121203682193233
2007,Italy,J01E,Sulfonamides and trimethoprim,0.553,0.0227379156557412
2007,Italy,J01F,"Macrolides, lincosamides and streptogramins",5.028,0.2069052337524366
2007,Italy,J01G,Aminoglycoside antibacterials,0.081,0.0033199576692227
2007,Italy,J01M,Quinolone antibacterials,3.781,0.1555770058197617
2007,Italy,J01R,Combinations of antibacterials,0.0,0.0
2007,Italy,J01X,Other antibacterials,0.807,0.0331911401675082
2008,Italy,J01A,Tetracyclines,0.557,0.0222765352534416
2008,Italy,J01B,Amphenicols,0.047,0.0018649973595348
2008,Italy,J01C,"Beta-lactam antibacterials, penicillins",10.817,0.4329779182823579
2008,Italy,J01D,Other beta-lactam antibacterials,3.118,0.1248020751938339
2008,Italy,J01E,Sulfonamides and trimethoprim,0.002,5.043562570857552e-05
2008,Italy,J01F,"Macrolides, lincosamides and streptogramins",5.482,0.2194283153848553
2008,Italy,J01G,Aminoglycoside antibacterials,0.121,0.0048087166851177
2008,Italy,J01M,Quinolone antibacterials,3.909,0.1564411037380364
2008,Italy,J01R,Combinations of antibacterials,0.0,0.0
2008,Italy,J01X,Other antibacterials,0.934,0.0373499024771137
2010,Italy,J01A,Tetracyclines,0.5630000000000001,0.0232660349398627
2010,Italy,J01B,Amphenicols,0.059,0.0024244614533754
2010,Italy,J01C,"Beta-lactam antibacterials, penicillins",10.423,0.4311743315035489
2010,Italy,J01D,Other beta-lactam antibacterials,2.917,0.1206497007317029
2010,Italy,J01E,Sulfonamides and trimethoprim,0.003,8.840518250457716e-05
2010,Italy,J01F,"Macrolides, lincosamides and streptogramins",5.281,0.2184604996584797
2010,Italy,J01G,Aminoglycoside antibacterials,0.087,0.0035623937674387
2010,Italy,J01M,Quinolone antibacterials,3.924,0.1623159692234132
2010,Italy,J01R,Combinations of antibacterials,0.0,0.0
2010,Italy,J01X,Other antibacterials,0.92,0.038058203539674
2011,Italy,J01A,Tetracyclines,0.538,0.0217715211802223
2011,Italy,J01B,Amphenicols,0.064,0.0025849121692116
2011,Italy,J01C,"Beta-lactam antibacterials, penicillins",11.015,0.4461687949428857
2011,Italy,J01D,Other beta-lactam antibacterials,2.891,0.11707166540578
2011,Italy,J01E,Sulfonamides and trimethoprim,0.002,6.254473123022083e-05
2011,Italy,J01F,"Macrolides, lincosamides and streptogramins",5.113,0.207088157122735
2011,Italy,J01G,Aminoglycoside antibacterials,0.067,0.0026900310665837
2011,Italy,J01M,Quinolone antibacterials,3.894,0.157707471486651
2011,Italy,J01R,Combinations of antibacterials,0.0,0.0
2011,Italy,J01X,Other antibacterials,1.108,0.0448549018947002
2012,Italy,J01A,Tetracyclines,0.558,0.0230144178239219
2012,Italy,J01B,Amphenicols,0.061,0.0025120898895228
2012,Italy,J01C,"Beta-lactam antibacterials, penicillins",10.911,0.4506590709600236
2012,Italy,J01D,Other beta-lactam antibacterials,2.781,0.1148477238344209
2012,Italy,J01E,Sulfonamides and trimethoprim,0.001,4.254349111640275e-06
2012,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.883,0.2016601131103385
2012,Italy,J01G,Aminoglycoside antibacterials,0.079,0.0032440031541661
2012,Italy,J01M,Quinolone antibacterials,3.914,0.1616541966737681
2012,Italy,J01R,Combinations of antibacterials,0.0,0.0
2012,Italy,J01X,Other antibacterials,1.027,0.0424041302047263
2013,Italy,J01A,Tetracyclines,0.579,0.0233455384426256
2013,Italy,J01B,Amphenicols,0.065,0.002601396757956
2013,Italy,J01C,"Beta-lactam antibacterials, penicillins",11.386,0.4592035375672522
2013,Italy,J01D,Other beta-lactam antibacterials,2.896,0.1167837138583757
2013,Italy,J01E,Sulfonamides and trimethoprim,0.0,0.0
2013,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.987,0.2011291608272134
2013,Italy,J01G,Aminoglycoside antibacterials,0.075,0.0029882244034319
2013,Italy,J01M,Quinolone antibacterials,3.976,0.1603247529199417
2013,Italy,J01R,Combinations of antibacterials,0.0,0.0
2013,Italy,J01X,Other antibacterials,0.834,0.0336236752232033
2014,Italy,J01A,Tetracyclines,0.608,0.0252378836558799
2014,Italy,J01B,Amphenicols,0.064,0.002616451412552
2014,Italy,J01C,"Beta-lactam antibacterials, penicillins",11.086,0.4601877895253187
2014,Italy,J01D,Other beta-lactam antibacterials,2.748,0.1140638061941226
2014,Italy,J01E,Sulfonamides and trimethoprim,0.0,0.0
2014,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.86,0.2017513361541436
2014,Italy,J01G,Aminoglycoside antibacterials,0.072,0.0029544156011343
2014,Italy,J01M,Quinolone antibacterials,3.806,0.1579808431054496
2014,Italy,J01R,Combinations of antibacterials,0.0,0.0
2014,Italy,J01X,Other antibacterials,0.849,0.0352074743513991
2015,Italy,J01A,Tetracyclines,0.5760000000000001,0.0239080581039818
2015,Italy,J01B,Amphenicols,0.059,0.0024377802986279
2015,Italy,J01C,"Beta-lactam antibacterials, penicillins",11.005,0.4570898912014528
2015,Italy,J01D,Other beta-lactam antibacterials,2.69,0.1117045354950432
2015,Italy,J01E,Sulfonamides and trimethoprim,0.0,0.0
2015,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.803,0.1994836087738325
2015,Italy,J01G,Aminoglycoside antibacterials,0.286,0.0118387423846624
2015,Italy,J01M,Quinolone antibacterials,3.804,0.1579998479736255
2015,Italy,J01R,Combinations of antibacterials,0.0,0.0
2015,Italy,J01X,Other antibacterials,0.856,0.0355375357687737
2016,Italy,J01A,Tetracyclines,0.591,0.0245884609776645
2016,Italy,J01B,Amphenicols,0.054,0.0022451897979574
2016,Italy,J01C,"Beta-lactam antibacterials, penicillins",10.921,0.4546962542365077
2016,Italy,J01D,Other beta-lactam antibacterials,2.559,0.1065112211192815
2016,Italy,J01E,Sulfonamides and trimethoprim,0.4140000000000001,0.0172203663466929
2016,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.518,0.188084410309695
2016,Italy,J01G,Aminoglycoside antibacterials,0.487,0.0202418901079831
2016,Italy,J01M,Quinolone antibacterials,3.627,0.1510041171597285
2016,Italy,J01R,Combinations of antibacterials,0.0,0.0
2016,Italy,J01X,Other antibacterials,0.851,0.0354080899444891
2017,Italy,J01A,Tetracyclines,0.51,0.0243797912244154
2017,Italy,J01B,Amphenicols,0.052,0.0024645058260695
2017,Italy,J01C,"Beta-lactam antibacterials, penicillins",9.36,0.4476724659034284
2017,Italy,J01D,Other beta-lactam antibacterials,2.331,0.111484044230815
2017,Italy,J01E,Sulfonamides and trimethoprim,0.781,0.0373481733643006
2017,Italy,J01F,"Macrolides, lincosamides and streptogramins",3.936,0.1882168631202004
2017,Italy,J01G,Aminoglycoside antibacterials,0.069,0.0032660944054101
2017,Italy,J01M,Quinolone antibacterials,3.073,0.1469560727162665
2017,Italy,J01R,Combinations of antibacterials,0.0,0.0
2017,Italy,J01X,Other antibacterials,0.799,0.0382119892090938
2018,Italy,J01A,Tetracyclines,0.55,0.0256596235373221
2018,Italy,J01B,Amphenicols,0.053,0.0024571576524945
2018,Italy,J01C,"Beta-lactam antibacterials, penicillins",9.477,0.4427374905895544
2018,Italy,J01D,Other beta-lactam antibacterials,2.501,0.1168166965250052
2018,Italy,J01E,Sulfonamides and trimethoprim,0.851,0.0397194857918505
2018,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.051,0.1892371131439013
2018,Italy,J01G,Aminoglycoside antibacterials,0.068,0.0031436985450565
2018,Italy,J01M,Quinolone antibacterials,3.013,0.1407509276361138
2018,Italy,J01R,Combinations of antibacterials,0.0,0.0
2018,Italy,J01X,Other antibacterials,0.845,0.0394778065787016
2019,Italy,J01A,Tetracyclines,0.593,0.0273072360682486
2019,Italy,J01B,Amphenicols,0.056,0.0025383613232791
2019,Italy,J01C,"Beta-lactam antibacterials, penicillins",9.81,0.452345524071132
2019,Italy,J01D,Other beta-lactam antibacterials,2.729,0.1258011060220301
2019,Italy,J01E,Sulfonamides and trimethoprim,1.018,0.0469028727023278
2019,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.261,0.1964589107890916
2019,Italy,J01G,Aminoglycoside antibacterials,0.058,0.0026685857242699
2019,Italy,J01M,Quinolone antibacterials,2.245,0.1034895251439155
2019,Italy,J01R,Combinations of antibacterials,0.0,0.0
2019,Italy,J01X,Other antibacterials,0.922,0.0424878781557052
2020,Italy,J01A,Tetracyclines,0.624,0.0338652958747169
2020,Italy,J01B,Amphenicols,0.042,0.0022299062321877
2020,Italy,J01C,"Beta-lactam antibacterials, penicillins",7.836,0.4254531964315201
2020,Italy,J01D,Other beta-lactam antibacterials,2.132,0.115748510495291
2020,Italy,J01E,Sulfonamides and trimethoprim,1.05,0.0570041161443071
2020,Italy,J01F,"Macrolides, lincosamides and streptogramins",3.879,0.2105979353520502
2020,Italy,J01G,Aminoglycoside antibacterials,0.057,0.003054785830229
2020,Italy,J01M,Quinolone antibacterials,1.874,0.1017118735909348
2020,Italy,J01R,Combinations of antibacterials,0.0,0.0
2020,Italy,J01X,Other antibacterials,0.927,0.0503343800487629
2021,Italy,J01A,Tetracyclines,0.685,0.039046091990458
2021,Italy,J01B,Amphenicols,0.026,0.0014537036466509
2021,Italy,J01C,"Beta-lactam antibacterials, penicillins",7.571,0.431918859146158
2021,Italy,J01D,Other beta-lactam antibacterials,2.006,0.1144395105240613
2021,Italy,J01E,Sulfonamides and trimethoprim,1.033,0.0589177301866697
2021,Italy,J01F,"Macrolides, lincosamides and streptogramins",3.416,0.1948457533710749
2021,Italy,J01G,Aminoglycoside antibacterials,0.054,0.0030615067261749
2021,Italy,J01M,Quinolone antibacterials,1.771,0.1010027930736156
2021,Italy,J01R,Combinations of antibacterials,0.0,0.0
2021,Italy,J01X,Other antibacterials,0.97,0.0553140513351366
2022,Italy,J01A,Tetracyclines,0.673,0.0307939036554838
2022,Italy,J01B,Amphenicols,0.021,0.0009254690792928
2022,Italy,J01C,"Beta-lactam antibacterials, penicillins",9.51,0.4351551126263471
2022,Italy,J01D,Other beta-lactam antibacterials,2.6,0.118950828140154
2022,Italy,J01E,Sulfonamides and trimethoprim,1.077,0.0492768811838462
2022,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.917,0.2249943279325367
2022,Italy,J01G,Aminoglycoside antibacterials,0.049,0.0022310284558861
2022,Italy,J01M,Quinolone antibacterials,1.974,0.0903158337124626
2022,Italy,J01R,Combinations of antibacterials,0.0,0.0
2022,Italy,J01X,Other antibacterials,1.035,0.0473566152139904
2023,Italy,J01A,Tetracyclines,0.7000000000000002,0.0303316249573512
2023,Italy,J01B,Amphenicols,0.015,0.0006344554641469
2023,Italy,J01C,"Beta-lactam antibacterials, penicillins",10.831,0.4692812107500554
2023,Italy,J01D,Other beta-lactam antibacterials,2.955,0.128008907855245
2023,Italy,J01E,Sulfonamides and trimethoprim,1.214,0.0525810273984058
2023,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.338,0.1879679390700899
2023,Italy,J01G,Aminoglycoside antibacterials,0.051,0.0022025250131531
2023,Italy,J01M,Quinolone antibacterials,1.932,0.0836984203783524
2023,Italy,J01R,Combinations of antibacterials,0.0,0.0
2023,Italy,J01X,Other antibacterials,1.046,0.0452938891132
2024,Italy,J01A,Tetracyclines,0.713,0.031878729989436
2024,Italy,J01B,Amphenicols,0.012,0.0005221386940467
2024,Italy,J01C,"Beta-lactam antibacterials, penicillins",10.495,0.4694352049945676
2024,Italy,J01D,Other beta-lactam antibacterials,2.8,0.1252308483279909
2024,Italy,J01E,Sulfonamides and trimethoprim,1.23,0.0549749019608895
2024,Italy,J01F,"Macrolides, lincosamides and streptogramins",4.277,0.1912820417166138
2024,Italy,J01G,Aminoglycoside antibacterials,0.047,0.0020859604093356
2024,Italy,J01M,Quinolone antibacterials,1.783,0.0797109374346515
2024,Italy,J01R,Combinations of antibacterials,0.0,0.0
2024,Italy,J01X,Other antibacterials,1.004,0.044879236472468
2002,Latvia,J01A,Tetracyclines,2.158,0.1359643297934708
2002,Latvia,J01B,Amphenicols,0.203,0.0127569812438193
2002,Latvia,J01C,"Beta-lactam antibacterials, penicillins",8.32,0.5244156094152976
2002,Latvia,J01D,Other beta-lactam antibacterials,0.847,0.0533847938215646
2002,Latvia,J01E,Sulfonamides and trimethoprim,1.181,0.0744283196902991
2002,Latvia,J01F,"Macrolides, lincosamides and streptogramins",0.897,0.0564883952636466
2002,Latvia,J01G,Aminoglycoside antibacterials,0.387,0.024357147823114
2002,Latvia,J01M,Quinolone antibacterials,1.126,0.0709203720338148
2002,Latvia,J01R,Combinations of antibacterials,0.0,0.0
2002,Latvia,J01X,Other antibacterials,0.751,0.0472840509149727
2004,Latvia,J01A,Tetracyclines,2.816,0.1870178468968235
2004,Latvia,J01B,Amphenicols,0.15,0.0099536314666753
2004,Latvia,J01C,"Beta-lactam antibacterials, penicillins",6.06,0.402521792998103
2004,Latvia,J01D,Other beta-lactam antibacterials,0.992,0.065889801433528
2004,Latvia,J01E,Sulfonamides and trimethoprim,1.35,0.0896373508546155
2004,Latvia,J01F,"Macrolides, lincosamides and streptogramins",1.158,0.0768738152297044
2004,Latvia,J01G,Aminoglycoside antibacterials,0.514,0.034082858096718
2004,Latvia,J01M,Quinolone antibacterials,1.135,0.0753890204765239
2004,Latvia,J01R,Combinations of antibacterials,0.0,0.0
2004,Latvia,J01X,Other antibacterials,0.883,0.0586338825473081
2005,Latvia,J01A,Tetracyclines,2.831,0.1955598440925633
2005,Latvia,J01B,Amphenicols,0.004,0.0002488134548587
2005,Latvia,J01C,"Beta-lactam antibacterials, penicillins",5.644,0.3899323484438623
2005,Latvia,J01D,Other beta-lactam antibacterials,1.16,0.0800950618026089
2005,Latvia,J01E,Sulfonamides and trimethoprim,1.103,0.0761666283185779
2005,Latvia,J01F,"Macrolides, lincosamides and streptogramins",1.196,0.0826297668228919
2005,Latvia,J01G,Aminoglycoside antibacterials,0.241,0.0165846155759572
2005,Latvia,J01M,Quinolone antibacterials,1.563,0.1079290028322309
2005,Latvia,J01R,Combinations of antibacterials,0.0,0.0
2005,Latvia,J01X,Other antibacterials,0.736,0.0508539186564488
2006,Latvia,J01A,Tetracyclines,2.751,0.2150918042111771
